Period;Product Category;Measures;value
janv-21;Street;Gross Margin;0
janv-21;Street;Production Cost Mult;0
janv-21;Street;Deviation;0
janv-21;Street;Marginal Profit Mult Executed Sales;0
janv-21;Street;Marginal Profits;0
janv-21;Street;Sales;0
janv-21;Street;Executed Sales;0
janv-21;Street;Inventories;0
janv-21;Street;Allocations;0
janv-21;Street;Statistical Base Forecast;0
janv-21;Street;Sales Adjustment;0
janv-21;Street;Product Management Adjustment;0
janv-21;Street;Achievement%_Actual;0
janv-21;Street;Achievement%_Forecast;0
janv-21;Street;Production;0
janv-21;Street;Marginal Profits.;0
janv-21;Street;Max Trust 95%;0
janv-21;Street;Min Trust 95%;0
janv-21;Street;Ecart type WML;0
janv-21;Cruiser;store_sales;0
janv-21;Cruiser;store_command;0
janv-21;Cruiser;store_stocks;0
janv-21;Cruiser;Labor Costs;0
janv-21;Cruiser;Actuals;0
janv-21;Cruiser;Sellers_Forecast;0
janv-21;Cruiser;Sales Forecast;0
janv-21;Cruiser;Forecast Arma;0
janv-21;Cruiser;Demand Forecast.;0
janv-21;Cruiser;Target;0
janv-21;Cruiser;Last Years Actuals;0
janv-21;Cruiser;Unit Price;0
janv-21;Cruiser;Unit Cost;0
janv-21;Cruiser;Revenue;0
janv-21;Cruiser;Cost of Sales;0
janv-21;Cruiser;Gross Margin;0
janv-21;Cruiser;Production Cost Mult;0
janv-21;Cruiser;Deviation;0
janv-21;Cruiser;Marginal Profit Mult Executed Sales;0
janv-21;Cruiser;Marginal Profits;0
janv-21;Cruiser;Sales;0
janv-21;Cruiser;Executed Sales;0
janv-21;Cruiser;Inventories;0
janv-21;Cruiser;Allocations;0
janv-21;Cruiser;Statistical Base Forecast;0
janv-21;Cruiser;Sales Adjustment;0
janv-21;Cruiser;Product Management Adjustment;0
janv-21;Cruiser;Achievement%_Actual;0
janv-21;Cruiser;Achievement%_Forecast;0
janv-21;Cruiser;Production;0
janv-21;Cruiser;Marginal Profits.;0
janv-21;Cruiser;Max Trust 95%;0
janv-21;Cruiser;Min Trust 95%;0
janv-21;Cruiser;Ecart type WML;0
janv-21;Touring;store_sales;0
janv-21;Touring;store_command;0
janv-21;Touring;store_stocks;0
janv-21;Touring;Labor Costs;0
janv-21;Touring;Actuals;0
janv-21;Touring;Sellers_Forecast;0
janv-21;Touring;Sales Forecast;0
janv-21;Touring;Forecast Arma;0
janv-21;Touring;Demand Forecast.;0
janv-21;Touring;Target;0
janv-21;Touring;Last Years Actuals;0
janv-21;Touring;Unit Price;0
janv-21;Touring;Unit Cost;0
janv-21;Touring;Revenue;0
janv-21;Touring;Cost of Sales;0
janv-21;Touring;Gross Margin;0
janv-21;Touring;Production Cost Mult;0
janv-21;Touring;Deviation;0
janv-21;Touring;Marginal Profit Mult Executed Sales;0
janv-21;Touring;Marginal Profits;0
janv-21;Touring;Sales;0
janv-21;Touring;Executed Sales;0
janv-21;Touring;Inventories;0
janv-21;Touring;Allocations;0
janv-21;Touring;Statistical Base Forecast;0
janv-21;Touring;Sales Adjustment;0
janv-21;Touring;Product Management Adjustment;0
janv-21;Touring;Achievement%_Actual;0
janv-21;Touring;Achievement%_Forecast;0
janv-21;Touring;Production;0
janv-21;Touring;Marginal Profits.;0
janv-21;Touring;Max Trust 95%;0
janv-21;Touring;Min Trust 95%;0
janv-21;Touring;Ecart type WML;0
janv-21;Off-Road;store_sales;0
janv-21;Off-Road;store_command;0
janv-21;Off-Road;store_stocks;0
janv-21;Off-Road;Labor Costs;0
janv-21;Off-Road;Actuals;0
janv-21;Off-Road;Sellers_Forecast;0
janv-21;Off-Road;Sales Forecast;0
janv-21;Off-Road;Forecast Arma;0
janv-21;Off-Road;Demand Forecast.;0
janv-21;Off-Road;Target;0
janv-21;Off-Road;Last Years Actuals;0
janv-21;Off-Road;Unit Price;0
janv-21;Off-Road;Unit Cost;0
janv-21;Off-Road;Revenue;0
janv-21;Off-Road;Cost of Sales;0
janv-21;Off-Road;Gross Margin;0
janv-21;Off-Road;Production Cost Mult;0
janv-21;Off-Road;Deviation;0
janv-21;Off-Road;Marginal Profit Mult Executed Sales;0
janv-21;Off-Road;Marginal Profits;0
janv-21;Off-Road;Sales;0
janv-21;Off-Road;Executed Sales;0
janv-21;Off-Road;Inventories;0
janv-21;Off-Road;Allocations;0
janv-21;Off-Road;Statistical Base Forecast;0
janv-21;Off-Road;Sales Adjustment;0
janv-21;Off-Road;Product Management Adjustment;0
janv-21;Off-Road;Achievement%_Actual;0
janv-21;Off-Road;Achievement%_Forecast;0
janv-21;Off-Road;Production;0
janv-21;Off-Road;Marginal Profits.;0
janv-21;Off-Road;Max Trust 95%;0
janv-21;Off-Road;Min Trust 95%;0
janv-21;Off-Road;Ecart type WML;0
Feb 2021;Street;store_sales;0
Feb 2021;Street;store_command;0
Feb 2021;Street;store_stocks;0
Feb 2021;Street;Labor Costs;0
Feb 2021;Street;Actuals;0
Feb 2021;Street;Sellers_Forecast;0
Feb 2021;Street;Sales Forecast;0
Feb 2021;Street;Forecast Arma;0
Feb 2021;Street;Demand Forecast.;0
Feb 2021;Street;Target;0
Feb 2021;Street;Last Years Actuals;0
Feb 2021;Street;Unit Price;0
Feb 2021;Street;Unit Cost;0
Feb 2021;Street;Revenue;0
Feb 2021;Street;Cost of Sales;0
Feb 2021;Street;Gross Margin;0
Feb 2021;Street;Production Cost Mult;0
Feb 2021;Street;Deviation;0
Feb 2021;Street;Marginal Profit Mult Executed Sales;0
Feb 2021;Street;Marginal Profits;0
Feb 2021;Street;Sales;0
Feb 2021;Street;Executed Sales;0
Feb 2021;Street;Inventories;0
Feb 2021;Street;Allocations;0
Feb 2021;Street;Statistical Base Forecast;0
Feb 2021;Street;Sales Adjustment;0
Feb 2021;Street;Product Management Adjustment;0
Feb 2021;Street;Achievement%_Actual;0
Feb 2021;Street;Achievement%_Forecast;0
Feb 2021;Street;Production;0
Feb 2021;Street;Marginal Profits.;0
Feb 2021;Street;Max Trust 95%;0
Feb 2021;Street;Min Trust 95%;0
Feb 2021;Street;Ecart type WML;0
Feb 2021;Cruiser;store_sales;0
Feb 2021;Cruiser;store_command;0
Feb 2021;Cruiser;store_stocks;0
Feb 2021;Cruiser;Labor Costs;0
Feb 2021;Cruiser;Actuals;0
Feb 2021;Cruiser;Sellers_Forecast;0
Feb 2021;Cruiser;Sales Forecast;0
Feb 2021;Cruiser;Forecast Arma;0
Feb 2021;Cruiser;Demand Forecast.;0
Feb 2021;Cruiser;Target;0
Feb 2021;Cruiser;Last Years Actuals;0
Feb 2021;Cruiser;Unit Price;0
Feb 2021;Cruiser;Unit Cost;0
Feb 2021;Cruiser;Revenue;0
Feb 2021;Cruiser;Cost of Sales;0
Feb 2021;Cruiser;Gross Margin;0
Feb 2021;Cruiser;Production Cost Mult;0
Feb 2021;Cruiser;Deviation;0
Feb 2021;Cruiser;Marginal Profit Mult Executed Sales;0
Feb 2021;Cruiser;Marginal Profits;0
Feb 2021;Cruiser;Sales;0
Feb 2021;Cruiser;Executed Sales;0
Feb 2021;Cruiser;Inventories;0
Feb 2021;Cruiser;Allocations;0
Feb 2021;Cruiser;Statistical Base Forecast;0
Feb 2021;Cruiser;Sales Adjustment;0
Feb 2021;Cruiser;Product Management Adjustment;0
Feb 2021;Cruiser;Achievement%_Actual;0
Feb 2021;Cruiser;Achievement%_Forecast;0
Feb 2021;Cruiser;Production;0
Feb 2021;Cruiser;Marginal Profits.;0
Feb 2021;Cruiser;Max Trust 95%;0
Feb 2021;Cruiser;Min Trust 95%;0
Feb 2021;Cruiser;Ecart type WML;0
Feb 2021;Touring;store_sales;0
Feb 2021;Touring;store_command;0
Feb 2021;Touring;store_stocks;0
Feb 2021;Touring;Labor Costs;0
Feb 2021;Touring;Actuals;0
Feb 2021;Touring;Sellers_Forecast;0
Feb 2021;Touring;Sales Forecast;0
Feb 2021;Touring;Forecast Arma;0
Feb 2021;Touring;Demand Forecast.;0
Feb 2021;Touring;Target;0
Feb 2021;Touring;Last Years Actuals;0
Feb 2021;Touring;Unit Price;0
Feb 2021;Touring;Unit Cost;0
Feb 2021;Touring;Revenue;0
Feb 2021;Touring;Cost of Sales;0
Feb 2021;Touring;Gross Margin;0
Feb 2021;Touring;Production Cost Mult;0
Feb 2021;Touring;Deviation;0
Feb 2021;Touring;Marginal Profit Mult Executed Sales;0
Feb 2021;Touring;Marginal Profits;0
Feb 2021;Touring;Sales;0
Feb 2021;Touring;Executed Sales;0
Feb 2021;Touring;Inventories;0
Feb 2021;Touring;Allocations;0
Feb 2021;Touring;Statistical Base Forecast;0
Feb 2021;Touring;Sales Adjustment;0
Feb 2021;Touring;Product Management Adjustment;0
Feb 2021;Touring;Achievement%_Actual;0
Feb 2021;Touring;Achievement%_Forecast;0
Feb 2021;Touring;Production;0
Feb 2021;Touring;Marginal Profits.;0
Feb 2021;Touring;Max Trust 95%;0
Feb 2021;Touring;Min Trust 95%;0
Feb 2021;Touring;Ecart type WML;0
Feb 2021;Off-Road;store_sales;0
Feb 2021;Off-Road;store_command;0
Feb 2021;Off-Road;store_stocks;0
Feb 2021;Off-Road;Labor Costs;0
Feb 2021;Off-Road;Actuals;0
Feb 2021;Off-Road;Sellers_Forecast;0
Feb 2021;Off-Road;Sales Forecast;0
Feb 2021;Off-Road;Forecast Arma;0
Feb 2021;Off-Road;Demand Forecast.;0
Feb 2021;Off-Road;Target;0
Feb 2021;Off-Road;Last Years Actuals;0
Feb 2021;Off-Road;Unit Price;0
Feb 2021;Off-Road;Unit Cost;0
Feb 2021;Off-Road;Revenue;0
Feb 2021;Off-Road;Cost of Sales;0
Feb 2021;Off-Road;Gross Margin;0
Feb 2021;Off-Road;Production Cost Mult;0
Feb 2021;Off-Road;Deviation;0
Feb 2021;Off-Road;Marginal Profit Mult Executed Sales;0
Feb 2021;Off-Road;Marginal Profits;0
Feb 2021;Off-Road;Sales;0
Feb 2021;Off-Road;Executed Sales;0
Feb 2021;Off-Road;Inventories;0
Feb 2021;Off-Road;Allocations;0
Feb 2021;Off-Road;Statistical Base Forecast;0
Feb 2021;Off-Road;Sales Adjustment;0
Feb 2021;Off-Road;Product Management Adjustment;0
Feb 2021;Off-Road;Achievement%_Actual;0
Feb 2021;Off-Road;Achievement%_Forecast;0
Feb 2021;Off-Road;Production;0
Feb 2021;Off-Road;Marginal Profits.;0
Feb 2021;Off-Road;Max Trust 95%;0
Feb 2021;Off-Road;Min Trust 95%;0
Feb 2021;Off-Road;Ecart type WML;0
mars-21;Street;store_sales;0
mars-21;Street;store_command;0
mars-21;Street;store_stocks;0
mars-21;Street;Labor Costs;0
mars-21;Street;Actuals;0
mars-21;Street;Sellers_Forecast;0
mars-21;Street;Sales Forecast;0
mars-21;Street;Forecast Arma;0
mars-21;Street;Demand Forecast.;0
mars-21;Street;Target;0
mars-21;Street;Last Years Actuals;0
mars-21;Street;Unit Price;0
mars-21;Street;Unit Cost;0
mars-21;Street;Revenue;0
mars-21;Street;Cost of Sales;0
mars-21;Street;Gross Margin;0
mars-21;Street;Production Cost Mult;0
mars-21;Street;Deviation;0
mars-21;Street;Marginal Profit Mult Executed Sales;0
mars-21;Street;Marginal Profits;0
mars-21;Street;Sales;0
mars-21;Street;Executed Sales;0
mars-21;Street;Inventories;0
mars-21;Street;Allocations;0
mars-21;Street;Statistical Base Forecast;0
mars-21;Street;Sales Adjustment;0
mars-21;Street;Product Management Adjustment;0
mars-21;Street;Achievement%_Actual;0
mars-21;Street;Achievement%_Forecast;0
mars-21;Street;Production;0
mars-21;Street;Marginal Profits.;0
mars-21;Street;Max Trust 95%;0
mars-21;Street;Min Trust 95%;0
mars-21;Street;Ecart type WML;0
mars-21;Cruiser;store_sales;0
mars-21;Cruiser;store_command;0
mars-21;Cruiser;store_stocks;0
mars-21;Cruiser;Labor Costs;0
mars-21;Cruiser;Actuals;0
mars-21;Cruiser;Sellers_Forecast;0
mars-21;Cruiser;Sales Forecast;0
mars-21;Cruiser;Forecast Arma;0
mars-21;Cruiser;Demand Forecast.;0
mars-21;Cruiser;Target;0
mars-21;Cruiser;Last Years Actuals;0
mars-21;Cruiser;Unit Price;0
mars-21;Cruiser;Unit Cost;0
mars-21;Cruiser;Revenue;0
mars-21;Cruiser;Cost of Sales;0
mars-21;Cruiser;Gross Margin;0
mars-21;Cruiser;Production Cost Mult;0
mars-21;Cruiser;Deviation;0
mars-21;Cruiser;Marginal Profit Mult Executed Sales;0
mars-21;Cruiser;Marginal Profits;0
mars-21;Cruiser;Sales;0
mars-21;Cruiser;Executed Sales;0
mars-21;Cruiser;Inventories;0
mars-21;Cruiser;Allocations;0
mars-21;Cruiser;Statistical Base Forecast;0
mars-21;Cruiser;Sales Adjustment;0
mars-21;Cruiser;Product Management Adjustment;0
mars-21;Cruiser;Achievement%_Actual;0
mars-21;Cruiser;Achievement%_Forecast;0
mars-21;Cruiser;Production;0
mars-21;Cruiser;Marginal Profits.;0
mars-21;Cruiser;Max Trust 95%;0
mars-21;Cruiser;Min Trust 95%;0
mars-21;Cruiser;Ecart type WML;0
mars-21;Touring;store_sales;0
mars-21;Touring;store_command;0
mars-21;Touring;store_stocks;0
mars-21;Touring;Labor Costs;0
mars-21;Touring;Actuals;0
mars-21;Touring;Sellers_Forecast;0
mars-21;Touring;Sales Forecast;0
mars-21;Touring;Forecast Arma;0
mars-21;Touring;Demand Forecast.;0
mars-21;Touring;Target;0
mars-21;Touring;Last Years Actuals;0
mars-21;Touring;Unit Price;0
mars-21;Touring;Unit Cost;0
mars-21;Touring;Revenue;0
mars-21;Touring;Cost of Sales;0
mars-21;Touring;Gross Margin;0
mars-21;Touring;Production Cost Mult;0
mars-21;Touring;Deviation;0
mars-21;Touring;Marginal Profit Mult Executed Sales;0
mars-21;Touring;Marginal Profits;0
mars-21;Touring;Sales;0
mars-21;Touring;Executed Sales;0
mars-21;Touring;Inventories;0
mars-21;Touring;Allocations;0
mars-21;Touring;Statistical Base Forecast;0
mars-21;Touring;Sales Adjustment;0
mars-21;Touring;Product Management Adjustment;0
mars-21;Touring;Achievement%_Actual;0
mars-21;Touring;Achievement%_Forecast;0
mars-21;Touring;Production;0
mars-21;Touring;Marginal Profits.;0
mars-21;Touring;Max Trust 95%;0
mars-21;Touring;Min Trust 95%;0
mars-21;Touring;Ecart type WML;0
mars-21;Off-Road;store_sales;0
mars-21;Off-Road;store_command;0
mars-21;Off-Road;store_stocks;0
mars-21;Off-Road;Labor Costs;0
mars-21;Off-Road;Actuals;0
mars-21;Off-Road;Sellers_Forecast;0
mars-21;Off-Road;Sales Forecast;0
mars-21;Off-Road;Forecast Arma;0
mars-21;Off-Road;Demand Forecast.;0
mars-21;Off-Road;Target;0
mars-21;Off-Road;Last Years Actuals;0
mars-21;Off-Road;Unit Price;0
mars-21;Off-Road;Unit Cost;0
mars-21;Off-Road;Revenue;0
mars-21;Off-Road;Cost of Sales;0
mars-21;Off-Road;Gross Margin;0
mars-21;Off-Road;Production Cost Mult;0
mars-21;Off-Road;Deviation;0
mars-21;Off-Road;Marginal Profit Mult Executed Sales;0
mars-21;Off-Road;Marginal Profits;0
mars-21;Off-Road;Sales;0
mars-21;Off-Road;Executed Sales;0
mars-21;Off-Road;Inventories;0
mars-21;Off-Road;Allocations;0
mars-21;Off-Road;Statistical Base Forecast;0
mars-21;Off-Road;Sales Adjustment;0
mars-21;Off-Road;Product Management Adjustment;0
mars-21;Off-Road;Achievement%_Actual;0
mars-21;Off-Road;Achievement%_Forecast;0
mars-21;Off-Road;Production;0
mars-21;Off-Road;Marginal Profits.;0
mars-21;Off-Road;Max Trust 95%;0
mars-21;Off-Road;Min Trust 95%;0
mars-21;Off-Road;Ecart type WML;0
Apr 2021;Street;store_sales;0
Apr 2021;Street;store_command;0
Apr 2021;Street;store_stocks;0
Apr 2021;Street;Labor Costs;0
Apr 2021;Street;Actuals;0
Apr 2021;Street;Sellers_Forecast;0
Apr 2021;Street;Sales Forecast;0
Apr 2021;Street;Forecast Arma;0
Apr 2021;Street;Demand Forecast.;0
Apr 2021;Street;Target;0
Apr 2021;Street;Last Years Actuals;0
Apr 2021;Street;Unit Price;0
Apr 2021;Street;Unit Cost;0
Apr 2021;Street;Revenue;0
Apr 2021;Street;Cost of Sales;0
Apr 2021;Street;Gross Margin;0
Apr 2021;Street;Production Cost Mult;0
Apr 2021;Street;Deviation;0
Apr 2021;Street;Marginal Profit Mult Executed Sales;0
Apr 2021;Street;Marginal Profits;0
Apr 2021;Street;Sales;0
Apr 2021;Street;Executed Sales;0
Apr 2021;Street;Inventories;0
Apr 2021;Street;Allocations;0
Apr 2021;Street;Statistical Base Forecast;0
Apr 2021;Street;Sales Adjustment;0
Apr 2021;Street;Product Management Adjustment;0
Apr 2021;Street;Achievement%_Actual;0
Apr 2021;Street;Achievement%_Forecast;0
Apr 2021;Street;Production;0
Apr 2021;Street;Marginal Profits.;0
Apr 2021;Street;Max Trust 95%;0
Apr 2021;Street;Min Trust 95%;0
Apr 2021;Street;Ecart type WML;0
Apr 2021;Cruiser;store_sales;0
Apr 2021;Cruiser;store_command;0
Apr 2021;Cruiser;store_stocks;0
Apr 2021;Cruiser;Labor Costs;0
Apr 2021;Cruiser;Actuals;0
Apr 2021;Cruiser;Sellers_Forecast;0
Apr 2021;Cruiser;Sales Forecast;0
Apr 2021;Cruiser;Forecast Arma;0
Apr 2021;Cruiser;Demand Forecast.;0
Apr 2021;Cruiser;Target;0
Apr 2021;Cruiser;Last Years Actuals;0
Apr 2021;Cruiser;Unit Price;0
Apr 2021;Cruiser;Unit Cost;0
Apr 2021;Cruiser;Revenue;0
Apr 2021;Cruiser;Cost of Sales;0
Apr 2021;Cruiser;Gross Margin;0
Apr 2021;Cruiser;Production Cost Mult;0
Apr 2021;Cruiser;Deviation;0
Apr 2021;Cruiser;Marginal Profit Mult Executed Sales;0
Apr 2021;Cruiser;Marginal Profits;0
Apr 2021;Cruiser;Sales;0
Apr 2021;Cruiser;Executed Sales;0
Apr 2021;Cruiser;Inventories;0
Apr 2021;Cruiser;Allocations;0
Apr 2021;Cruiser;Statistical Base Forecast;0
Apr 2021;Cruiser;Sales Adjustment;0
Apr 2021;Cruiser;Product Management Adjustment;0
Apr 2021;Cruiser;Achievement%_Actual;0
Apr 2021;Cruiser;Achievement%_Forecast;0
Apr 2021;Cruiser;Production;0
Apr 2021;Cruiser;Marginal Profits.;0
Apr 2021;Cruiser;Max Trust 95%;0
Apr 2021;Cruiser;Min Trust 95%;0
Apr 2021;Cruiser;Ecart type WML;0
Apr 2021;Touring;store_sales;0
Apr 2021;Touring;store_command;0
Apr 2021;Touring;store_stocks;0
Apr 2021;Touring;Labor Costs;0
Apr 2021;Touring;Actuals;0
Apr 2021;Touring;Sellers_Forecast;0
Apr 2021;Touring;Sales Forecast;0
Apr 2021;Touring;Forecast Arma;0
Apr 2021;Touring;Demand Forecast.;0
Apr 2021;Touring;Target;0
Apr 2021;Touring;Last Years Actuals;0
Apr 2021;Touring;Unit Price;0
Apr 2021;Touring;Unit Cost;0
Apr 2021;Touring;Revenue;0
Apr 2021;Touring;Cost of Sales;0
Apr 2021;Touring;Gross Margin;0
Apr 2021;Touring;Production Cost Mult;0
Apr 2021;Touring;Deviation;0
Apr 2021;Touring;Marginal Profit Mult Executed Sales;0
Apr 2021;Touring;Marginal Profits;0
Apr 2021;Touring;Sales;0
Apr 2021;Touring;Executed Sales;0
Apr 2021;Touring;Inventories;0
Apr 2021;Touring;Allocations;0
Apr 2021;Touring;Statistical Base Forecast;0
Apr 2021;Touring;Sales Adjustment;0
Apr 2021;Touring;Product Management Adjustment;0
Apr 2021;Touring;Achievement%_Actual;0
Apr 2021;Touring;Achievement%_Forecast;0
Apr 2021;Touring;Production;0
Apr 2021;Touring;Marginal Profits.;0
Apr 2021;Touring;Max Trust 95%;0
Apr 2021;Touring;Min Trust 95%;0
Apr 2021;Touring;Ecart type WML;0
Apr 2021;Off-Road;store_sales;0
Apr 2021;Off-Road;store_command;0
Apr 2021;Off-Road;store_stocks;0
Apr 2021;Off-Road;Labor Costs;0
Apr 2021;Off-Road;Actuals;0
Apr 2021;Off-Road;Sellers_Forecast;0
Apr 2021;Off-Road;Sales Forecast;0
Apr 2021;Off-Road;Forecast Arma;0
Apr 2021;Off-Road;Demand Forecast.;0
Apr 2021;Off-Road;Target;0
Apr 2021;Off-Road;Last Years Actuals;0
Apr 2021;Off-Road;Unit Price;0
Apr 2021;Off-Road;Unit Cost;0
Apr 2021;Off-Road;Revenue;0
Apr 2021;Off-Road;Cost of Sales;0
Apr 2021;Off-Road;Gross Margin;0
Apr 2021;Off-Road;Production Cost Mult;0
Apr 2021;Off-Road;Deviation;0
Apr 2021;Off-Road;Marginal Profit Mult Executed Sales;0
Apr 2021;Off-Road;Marginal Profits;0
Apr 2021;Off-Road;Sales;0
Apr 2021;Off-Road;Executed Sales;0
Apr 2021;Off-Road;Inventories;0
Apr 2021;Off-Road;Allocations;0
Apr 2021;Off-Road;Statistical Base Forecast;0
Apr 2021;Off-Road;Sales Adjustment;0
Apr 2021;Off-Road;Product Management Adjustment;0
Apr 2021;Off-Road;Achievement%_Actual;0
Apr 2021;Off-Road;Achievement%_Forecast;0
Apr 2021;Off-Road;Production;0
Apr 2021;Off-Road;Marginal Profits.;0
Apr 2021;Off-Road;Max Trust 95%;0
Apr 2021;Off-Road;Min Trust 95%;0
Apr 2021;Off-Road;Ecart type WML;0
May 2021;Street;store_sales;0
May 2021;Street;store_command;0
May 2021;Street;store_stocks;0
May 2021;Street;Labor Costs;0
May 2021;Street;Actuals;0
May 2021;Street;Sellers_Forecast;0
May 2021;Street;Sales Forecast;0
May 2021;Street;Forecast Arma;0
May 2021;Street;Demand Forecast.;0
May 2021;Street;Target;0
May 2021;Street;Last Years Actuals;0
May 2021;Street;Unit Price;0
May 2021;Street;Unit Cost;0
May 2021;Street;Revenue;0
May 2021;Street;Cost of Sales;0
May 2021;Street;Gross Margin;0
May 2021;Street;Production Cost Mult;0
May 2021;Street;Deviation;0
May 2021;Street;Marginal Profit Mult Executed Sales;0
May 2021;Street;Marginal Profits;0
May 2021;Street;Sales;0
May 2021;Street;Executed Sales;0
May 2021;Street;Inventories;0
May 2021;Street;Allocations;0
May 2021;Street;Statistical Base Forecast;0
May 2021;Street;Sales Adjustment;0
May 2021;Street;Product Management Adjustment;0
May 2021;Street;Achievement%_Actual;0
May 2021;Street;Achievement%_Forecast;0
May 2021;Street;Production;0
May 2021;Street;Marginal Profits.;0
May 2021;Street;Max Trust 95%;0
May 2021;Street;Min Trust 95%;0
May 2021;Street;Ecart type WML;0
May 2021;Cruiser;store_sales;0
May 2021;Cruiser;store_command;0
May 2021;Cruiser;store_stocks;0
May 2021;Cruiser;Labor Costs;0
May 2021;Cruiser;Actuals;0
May 2021;Cruiser;Sellers_Forecast;0
May 2021;Cruiser;Sales Forecast;0
May 2021;Cruiser;Forecast Arma;0
May 2021;Cruiser;Demand Forecast.;0
May 2021;Cruiser;Target;0
May 2021;Cruiser;Last Years Actuals;0
May 2021;Cruiser;Unit Price;0
May 2021;Cruiser;Unit Cost;0
May 2021;Cruiser;Revenue;0
May 2021;Cruiser;Cost of Sales;0
May 2021;Cruiser;Gross Margin;0
May 2021;Cruiser;Production Cost Mult;0
May 2021;Cruiser;Deviation;0
May 2021;Cruiser;Marginal Profit Mult Executed Sales;0
May 2021;Cruiser;Marginal Profits;0
May 2021;Cruiser;Sales;0
May 2021;Cruiser;Executed Sales;0
May 2021;Cruiser;Inventories;0
May 2021;Cruiser;Allocations;0
May 2021;Cruiser;Statistical Base Forecast;0
May 2021;Cruiser;Sales Adjustment;0
May 2021;Cruiser;Product Management Adjustment;0
May 2021;Cruiser;Achievement%_Actual;0
May 2021;Cruiser;Achievement%_Forecast;0
May 2021;Cruiser;Production;0
May 2021;Cruiser;Marginal Profits.;0
May 2021;Cruiser;Max Trust 95%;0
May 2021;Cruiser;Min Trust 95%;0
May 2021;Cruiser;Ecart type WML;0
May 2021;Touring;store_sales;0
May 2021;Touring;store_command;0
May 2021;Touring;store_stocks;0
May 2021;Touring;Labor Costs;0
May 2021;Touring;Actuals;0
May 2021;Touring;Sellers_Forecast;0
May 2021;Touring;Sales Forecast;0
May 2021;Touring;Forecast Arma;0
