Period,Product Category,Measures,value
Sep 2017,Touring,Revenue,0
Sep 2017,Touring,Cost of Sales,0
Sep 2017,Touring,Gross Margin,0
Sep 2017,Touring,Production Cost Mult,0
Sep 2017,Touring,Deviation,0
Sep 2017,Touring,Marginal Profit Mult Executed Sales,0
Sep 2017,Touring,Marginal Profits,0
Sep 2017,Touring,Sales,0
Sep 2017,Touring,Executed Sales,0
Sep 2017,Touring,Inventories,0
Sep 2017,Touring,Allocations,0
Sep 2017,Touring,Statistical Base Forecast,0
Sep 2017,Touring,Sales Adjustment,0
Sep 2017,Touring,Product Management Adjustment,0
Sep 2017,Touring,Achievement%_Actual,0
Sep 2017,Touring,Achievement%_Forecast,0
Sep 2017,Touring,Production,0
Sep 2017,Touring,Marginal Profits.,0
Sep 2017,Touring,Max Trust 95%,0
Sep 2017,Touring,Min Trust 95%,0
Sep 2017,Touring,Ecart type WML,0
Sep 2017,Off-Road,store_sales,0
Sep 2017,Off-Road,store_command,0
Sep 2017,Off-Road,store_stocks,0
Sep 2017,Off-Road,Labor Costs,0
Sep 2017,Off-Road,Actuals,0
Sep 2017,Off-Road,Sellers_Forecast,0
Sep 2017,Off-Road,Sales Forecast,0
Sep 2017,Off-Road,Forecast Arma,0
Sep 2017,Off-Road,Demand Forecast.,0
Sep 2017,Off-Road,Target,0
Sep 2017,Off-Road,Last Years Actuals,0
Sep 2017,Off-Road,Unit Price,0
Sep 2017,Off-Road,Unit Cost,0
Sep 2017,Off-Road,Revenue,0
Sep 2017,Off-Road,Cost of Sales,0
Sep 2017,Off-Road,Gross Margin,0
Sep 2017,Off-Road,Production Cost Mult,0
Sep 2017,Off-Road,Deviation,0
Sep 2017,Off-Road,Marginal Profit Mult Executed Sales,0
Sep 2017,Off-Road,Marginal Profits,0
Sep 2017,Off-Road,Sales,0
Sep 2017,Off-Road,Executed Sales,19190
Sep 2017,Off-Road,Inventories,0
Sep 2017,Off-Road,Allocations,0
Sep 2017,Off-Road,Statistical Base Forecast,0
Sep 2017,Off-Road,Sales Adjustment,0
Sep 2017,Off-Road,Product Management Adjustment,0
Sep 2017,Off-Road,Achievement%_Actual,0
Sep 2017,Off-Road,Achievement%_Forecast,0
Sep 2017,Off-Road,Production,0
Sep 2017,Off-Road,Marginal Profits.,0
Sep 2017,Off-Road,Max Trust 95%,0
Sep 2017,Off-Road,Min Trust 95%,0
Sep 2017,Off-Road,Ecart type WML,0
Oct 2017,Street,store_sales,0
Oct 2017,Street,store_command,0
Oct 2017,Street,store_stocks,0
Oct 2017,Street,Labor Costs,0
Oct 2017,Street,Actuals,0
Oct 2017,Street,Sellers_Forecast,0
Oct 2017,Street,Sales Forecast,0
Oct 2017,Street,Forecast Arma,0
Oct 2017,Street,Demand Forecast.,0
Oct 2017,Street,Target,0
Oct 2017,Street,Last Years Actuals,0
Oct 2017,Street,Unit Price,0
Oct 2017,Street,Unit Cost,0
Oct 2017,Street,Revenue,0
Oct 2017,Street,Cost of Sales,0
Oct 2017,Street,Gross Margin,0
Oct 2017,Street,Production Cost Mult,0
Oct 2017,Street,Deviation,0
Oct 2017,Street,Marginal Profit Mult Executed Sales,0
Oct 2017,Street,Marginal Profits,0
Oct 2017,Street,Sales,0
Oct 2017,Street,Executed Sales,0
Oct 2017,Street,Inventories,0
Oct 2017,Street,Allocations,0
Oct 2017,Street,Statistical Base Forecast,0
Oct 2017,Street,Sales Adjustment,0
Oct 2017,Street,Product Management Adjustment,0
Oct 2017,Street,Achievement%_Actual,0
Oct 2017,Street,Achievement%_Forecast,0
Oct 2017,Street,Production,0
Oct 2017,Street,Marginal Profits.,0
Oct 2017,Street,Max Trust 95%,0
Oct 2017,Street,Min Trust 95%,0
Oct 2017,Street,Ecart type WML,0
Oct 2017,Cruiser,store_sales,0
Oct 2017,Cruiser,store_command,0
Oct 2017,Cruiser,store_stocks,0
Oct 2017,Cruiser,Labor Costs,0
Oct 2017,Cruiser,Actuals,0
Oct 2017,Cruiser,Sellers_Forecast,0
Oct 2017,Cruiser,Sales Forecast,0
Oct 2017,Cruiser,Forecast Arma,0
Oct 2017,Cruiser,Demand Forecast.,0
Oct 2017,Cruiser,Target,0
Oct 2017,Cruiser,Last Years Actuals,0
Oct 2017,Cruiser,Unit Price,0
Oct 2017,Cruiser,Unit Cost,0
Oct 2017,Cruiser,Revenue,0
Oct 2017,Cruiser,Cost of Sales,0
Oct 2017,Cruiser,Gross Margin,0
Oct 2017,Cruiser,Production Cost Mult,0
Oct 2017,Cruiser,Deviation,0
Oct 2017,Cruiser,Marginal Profit Mult Executed Sales,0
Oct 2017,Cruiser,Marginal Profits,0
Oct 2017,Cruiser,Sales,0
Oct 2017,Cruiser,Executed Sales,0
Oct 2017,Cruiser,Inventories,0
Oct 2017,Cruiser,Allocations,0
Oct 2017,Cruiser,Statistical Base Forecast,0
Oct 2017,Cruiser,Sales Adjustment,0
Oct 2017,Cruiser,Product Management Adjustment,0
Oct 2017,Cruiser,Achievement%_Actual,0
Oct 2017,Cruiser,Achievement%_Forecast,0
Oct 2017,Cruiser,Production,0
Oct 2017,Cruiser,Marginal Profits.,0
Oct 2017,Cruiser,Max Trust 95%,0
Oct 2017,Cruiser,Min Trust 95%,0
Oct 2017,Cruiser,Ecart type WML,0
Oct 2017,Touring,store_sales,0
Oct 2017,Touring,store_command,0
Oct 2017,Touring,store_stocks,0
Oct 2017,Touring,Labor Costs,0
Oct 2017,Touring,Actuals,0
Oct 2017,Touring,Sellers_Forecast,0
Oct 2017,Touring,Sales Forecast,0
Oct 2017,Touring,Forecast Arma,0
Oct 2017,Touring,Demand Forecast.,0
Oct 2017,Touring,Target,0
Oct 2017,Touring,Last Years Actuals,0
Oct 2017,Touring,Unit Price,0
Oct 2017,Touring,Unit Cost,0
Oct 2017,Touring,Revenue,0
Oct 2017,Touring,Cost of Sales,0
Oct 2017,Touring,Gross Margin,0
Oct 2017,Touring,Production Cost Mult,0
Oct 2017,Touring,Deviation,0
Oct 2017,Touring,Marginal Profit Mult Executed Sales,0
Oct 2017,Touring,Marginal Profits,0
Oct 2017,Touring,Sales,0
Oct 2017,Touring,Executed Sales,0
Oct 2017,Touring,Inventories,0
Oct 2017,Touring,Allocations,0
Oct 2017,Touring,Statistical Base Forecast,0
Oct 2017,Touring,Sales Adjustment,0
Oct 2017,Touring,Product Management Adjustment,0
Oct 2017,Touring,Achievement%_Actual,0
Oct 2017,Touring,Achievement%_Forecast,0
Oct 2017,Touring,Production,0
Oct 2017,Touring,Marginal Profits.,0
Oct 2017,Touring,Max Trust 95%,0
Oct 2017,Touring,Min Trust 95%,0
Oct 2017,Touring,Ecart type WML,0
Oct 2017,Off-Road,store_sales,0
Oct 2017,Off-Road,store_command,0
Oct 2017,Off-Road,store_stocks,0
Oct 2017,Off-Road,Labor Costs,0
Oct 2017,Off-Road,Actuals,0
Oct 2017,Off-Road,Sellers_Forecast,0
Oct 2017,Off-Road,Sales Forecast,0
Oct 2017,Off-Road,Forecast Arma,0
Oct 2017,Off-Road,Demand Forecast.,0
Oct 2017,Off-Road,Target,0
Oct 2017,Off-Road,Last Years Actuals,0
Oct 2017,Off-Road,Unit Price,0
Oct 2017,Off-Road,Unit Cost,0
Oct 2017,Off-Road,Revenue,0
Oct 2017,Off-Road,Cost of Sales,0
Oct 2017,Off-Road,Gross Margin,0
Oct 2017,Off-Road,Production Cost Mult,0
Oct 2017,Off-Road,Deviation,0
Oct 2017,Off-Road,Marginal Profit Mult Executed Sales,0
Oct 2017,Off-Road,Marginal Profits,0
Oct 2017,Off-Road,Sales,0
Oct 2017,Off-Road,Executed Sales,18230
Oct 2017,Off-Road,Inventories,0
Oct 2017,Off-Road,Allocations,0
Oct 2017,Off-Road,Statistical Base Forecast,0
Oct 2017,Off-Road,Sales Adjustment,0
Oct 2017,Off-Road,Product Management Adjustment,0
Oct 2017,Off-Road,Achievement%_Actual,0
Oct 2017,Off-Road,Achievement%_Forecast,0
Oct 2017,Off-Road,Production,0
Oct 2017,Off-Road,Marginal Profits.,0
Oct 2017,Off-Road,Max Trust 95%,0
Oct 2017,Off-Road,Min Trust 95%,0
Oct 2017,Off-Road,Ecart type WML,0
Nov 2017,Street,store_sales,0
Nov 2017,Street,store_command,0
Nov 2017,Street,store_stocks,0
Nov 2017,Street,Labor Costs,0
Nov 2017,Street,Actuals,0
Nov 2017,Street,Sellers_Forecast,0
Nov 2017,Street,Sales Forecast,0
Nov 2017,Street,Forecast Arma,0
Nov 2017,Street,Demand Forecast.,0
Nov 2017,Street,Target,0
Nov 2017,Street,Last Years Actuals,0
Nov 2017,Street,Unit Price,0
Nov 2017,Street,Unit Cost,0
Nov 2017,Street,Revenue,0
Nov 2017,Street,Cost of Sales,0
Nov 2017,Street,Gross Margin,0
Nov 2017,Street,Production Cost Mult,0
Nov 2017,Street,Deviation,0
Nov 2017,Street,Marginal Profit Mult Executed Sales,0
Nov 2017,Street,Marginal Profits,0
Nov 2017,Street,Sales,0
Nov 2017,Street,Executed Sales,0
Nov 2017,Street,Inventories,0
Nov 2017,Street,Allocations,0
Nov 2017,Street,Statistical Base Forecast,0
Nov 2017,Street,Sales Adjustment,0
Nov 2017,Street,Product Management Adjustment,0
Nov 2017,Street,Achievement%_Actual,0
Nov 2017,Street,Achievement%_Forecast,0
Nov 2017,Street,Production,0
Nov 2017,Street,Marginal Profits.,0
Nov 2017,Street,Max Trust 95%,0
Nov 2017,Street,Min Trust 95%,0
Nov 2017,Street,Ecart type WML,0
Nov 2017,Cruiser,store_sales,0
Nov 2017,Cruiser,store_command,0
Nov 2017,Cruiser,store_stocks,0
Nov 2017,Cruiser,Labor Costs,0
Nov 2017,Cruiser,Actuals,0
Nov 2017,Cruiser,Sellers_Forecast,0
Nov 2017,Cruiser,Sales Forecast,0
Nov 2017,Cruiser,Forecast Arma,0
Nov 2017,Cruiser,Demand Forecast.,0
Nov 2017,Cruiser,Target,0
Nov 2017,Cruiser,Last Years Actuals,0
Nov 2017,Cruiser,Unit Price,0
Nov 2017,Cruiser,Unit Cost,0
Nov 2017,Cruiser,Revenue,0
Nov 2017,Cruiser,Cost of Sales,0
Nov 2017,Cruiser,Gross Margin,0
Nov 2017,Cruiser,Production Cost Mult,0
Nov 2017,Cruiser,Deviation,0
Nov 2017,Cruiser,Marginal Profit Mult Executed Sales,0
Nov 2017,Cruiser,Marginal Profits,0
Nov 2017,Cruiser,Sales,0
Nov 2017,Cruiser,Executed Sales,0
Nov 2017,Cruiser,Inventories,0
Nov 2017,Cruiser,Allocations,0
Nov 2017,Cruiser,Statistical Base Forecast,0
Nov 2017,Cruiser,Sales Adjustment,0
Nov 2017,Cruiser,Product Management Adjustment,0
Nov 2017,Cruiser,Achievement%_Actual,0
Nov 2017,Cruiser,Achievement%_Forecast,0
Nov 2017,Cruiser,Production,0
Nov 2017,Cruiser,Marginal Profits.,0
Nov 2017,Cruiser,Max Trust 95%,0
Nov 2017,Cruiser,Min Trust 95%,0
Nov 2017,Cruiser,Ecart type WML,0
Nov 2017,Touring,store_sales,0
Nov 2017,Touring,store_command,0
Nov 2017,Touring,store_stocks,0
Nov 2017,Touring,Labor Costs,0
Nov 2017,Touring,Actuals,0
Nov 2017,Touring,Sellers_Forecast,0
Nov 2017,Touring,Sales Forecast,0
Nov 2017,Touring,Forecast Arma,0
Nov 2017,Touring,Demand Forecast.,0
Nov 2017,Touring,Target,0
Nov 2017,Touring,Last Years Actuals,0
Nov 2017,Touring,Unit Price,0
Nov 2017,Touring,Unit Cost,0
Nov 2017,Touring,Revenue,0
Nov 2017,Touring,Cost of Sales,0
Nov 2017,Touring,Gross Margin,0
Nov 2017,Touring,Production Cost Mult,0
Nov 2017,Touring,Deviation,0
Nov 2017,Touring,Marginal Profit Mult Executed Sales,0
Nov 2017,Touring,Marginal Profits,0
Nov 2017,Touring,Sales,0
Nov 2017,Touring,Executed Sales,0
Nov 2017,Touring,Inventories,0
Nov 2017,Touring,Allocations,0
Nov 2017,Touring,Statistical Base Forecast,0
Nov 2017,Touring,Sales Adjustment,0
Nov 2017,Touring,Product Management Adjustment,0
Nov 2017,Touring,Achievement%_Actual,0
Nov 2017,Touring,Achievement%_Forecast,0
Nov 2017,Touring,Production,0
Nov 2017,Touring,Marginal Profits.,0
Nov 2017,Touring,Max Trust 95%,0
Nov 2017,Touring,Min Trust 95%,0
Nov 2017,Touring,Ecart type WML,0
Nov 2017,Off-Road,store_sales,0
Nov 2017,Off-Road,store_command,0
Nov 2017,Off-Road,store_stocks,0
Nov 2017,Off-Road,Labor Costs,0
Nov 2017,Off-Road,Actuals,0
Nov 2017,Off-Road,Sellers_Forecast,0
Nov 2017,Off-Road,Sales Forecast,0
Nov 2017,Off-Road,Forecast Arma,0
Nov 2017,Off-Road,Demand Forecast.,0
Nov 2017,Off-Road,Target,0
Nov 2017,Off-Road,Last Years Actuals,0
Nov 2017,Off-Road,Unit Price,0
Nov 2017,Off-Road,Unit Cost,0
Nov 2017,Off-Road,Revenue,0
Nov 2017,Off-Road,Cost of Sales,0
Nov 2017,Off-Road,Gross Margin,0
Nov 2017,Off-Road,Production Cost Mult,0
Nov 2017,Off-Road,Deviation,0
Nov 2017,Off-Road,Marginal Profit Mult Executed Sales,0
Nov 2017,Off-Road,Marginal Profits,0
Nov 2017,Off-Road,Sales,0
Nov 2017,Off-Road,Executed Sales,15679
Nov 2017,Off-Road,Inventories,0
Nov 2017,Off-Road,Allocations,0
Nov 2017,Off-Road,Statistical Base Forecast,0
Nov 2017,Off-Road,Sales Adjustment,0
Nov 2017,Off-Road,Product Management Adjustment,0
Nov 2017,Off-Road,Achievement%_Actual,0
Nov 2017,Off-Road,Achievement%_Forecast,0
Nov 2017,Off-Road,Production,0
Nov 2017,Off-Road,Marginal Profits.,0
Nov 2017,Off-Road,Max Trust 95%,0
Nov 2017,Off-Road,Min Trust 95%,0
Nov 2017,Off-Road,Ecart type WML,0
Dec 2017,Street,store_sales,0
Dec 2017,Street,store_command,0
Dec 2017,Street,store_stocks,0
Dec 2017,Street,Labor Costs,0
Dec 2017,Street,Actuals,0
Dec 2017,Street,Sellers_Forecast,0
Dec 2017,Street,Sales Forecast,0
Dec 2017,Street,Forecast Arma,0
Dec 2017,Street,Demand Forecast.,0
Dec 2017,Street,Target,0
Dec 2017,Street,Last Years Actuals,0
Dec 2017,Street,Unit Price,0
Dec 2017,Street,Unit Cost,0
Dec 2017,Street,Revenue,0
Dec 2017,Street,Cost of Sales,0
Dec 2017,Street,Gross Margin,0
Dec 2017,Street,Production Cost Mult,0
Dec 2017,Street,Deviation,0
Dec 2017,Street,Marginal Profit Mult Executed Sales,0
Dec 2017,Street,Marginal Profits,0
Dec 2017,Street,Sales,0
Dec 2017,Street,Executed Sales,0
Dec 2017,Street,Inventories,0
Dec 2017,Street,Allocations,0
Dec 2017,Street,Statistical Base Forecast,0
Dec 2017,Street,Sales Adjustment,0
Dec 2017,Street,Product Management Adjustment,0
Dec 2017,Street,Achievement%_Actual,0
Dec 2017,Street,Achievement%_Forecast,0
Dec 2017,Street,Production,0
Dec 2017,Street,Marginal Profits.,0
Dec 2017,Street,Max Trust 95%,0
Dec 2017,Street,Min Trust 95%,0
Dec 2017,Street,Ecart type WML,0
Dec 2017,Cruiser,store_sales,0
Dec 2017,Cruiser,store_command,0
Dec 2017,Cruiser,store_stocks,0
Dec 2017,Cruiser,Labor Costs,0
Dec 2017,Cruiser,Actuals,0
Dec 2017,Cruiser,Sellers_Forecast,0
Dec 2017,Cruiser,Sales Forecast,0
Dec 2017,Cruiser,Forecast Arma,0
Dec 2017,Cruiser,Demand Forecast.,0
Dec 2017,Cruiser,Target,0
Dec 2017,Cruiser,Last Years Actuals,0
Dec 2017,Cruiser,Unit Price,0
Dec 2017,Cruiser,Unit Cost,0
Dec 2017,Cruiser,Revenue,0
Dec 2017,Cruiser,Cost of Sales,0
Dec 2017,Cruiser,Gross Margin,0
Dec 2017,Cruiser,Production Cost Mult,0
Dec 2017,Cruiser,Deviation,0
Dec 2017,Cruiser,Marginal Profit Mult Executed Sales,0
Dec 2017,Cruiser,Marginal Profits,0
Dec 2017,Cruiser,Sales,0
Dec 2017,Cruiser,Executed Sales,0
Dec 2017,Cruiser,Inventories,0
Dec 2017,Cruiser,Allocations,0
Dec 2017,Cruiser,Statistical Base Forecast,0
Dec 2017,Cruiser,Sales Adjustment,0
Dec 2017,Cruiser,Product Management Adjustment,0
Dec 2017,Cruiser,Achievement%_Actual,0
Dec 2017,Cruiser,Achievement%_Forecast,0
Dec 2017,Cruiser,Production,0
Dec 2017,Cruiser,Marginal Profits.,0
Dec 2017,Cruiser,Max Trust 95%,0
Dec 2017,Cruiser,Min Trust 95%,0
Dec 2017,Cruiser,Ecart type WML,0
Dec 2017,Touring,store_sales,0
Dec 2017,Touring,store_command,0
Dec 2017,Touring,store_stocks,0
Dec 2017,Touring,Labor Costs,0
Dec 2017,Touring,Actuals,0
Dec 2017,Touring,Sellers_Forecast,0
Dec 2017,Touring,Sales Forecast,0
Dec 2017,Touring,Forecast Arma,0
Dec 2017,Touring,Demand Forecast.,0
Dec 2017,Touring,Target,0
Dec 2017,Touring,Last Years Actuals,0
Dec 2017,Touring,Unit Price,0
Dec 2017,Touring,Unit Cost,0
Dec 2017,Touring,Revenue,0
Dec 2017,Touring,Cost of Sales,0
Dec 2017,Touring,Gross Margin,0
Dec 2017,Touring,Production Cost Mult,0
Dec 2017,Touring,Deviation,0
Dec 2017,Touring,Marginal Profit Mult Executed Sales,0
Dec 2017,Touring,Marginal Profits,0
Dec 2017,Touring,Sales,0
Dec 2017,Touring,Executed Sales,0
Dec 2017,Touring,Inventories,0
Dec 2017,Touring,Allocations,0
Dec 2017,Touring,Statistical Base Forecast,0
Dec 2017,Touring,Sales Adjustment,0
Dec 2017,Touring,Product Management Adjustment,0
Dec 2017,Touring,Achievement%_Actual,0
Dec 2017,Touring,Achievement%_Forecast,0
Dec 2017,Touring,Production,0
Dec 2017,Touring,Marginal Profits.,0
Dec 2017,Touring,Max Trust 95%,0
Dec 2017,Touring,Min Trust 95%,0
Dec 2017,Touring,Ecart type WML,0
Dec 2017,Off-Road,store_sales,0
Dec 2017,Off-Road,store_command,0
Dec 2017,Off-Road,store_stocks,0
Dec 2017,Off-Road,Labor Costs,0
Dec 2017,Off-Road,Actuals,0
Dec 2017,Off-Road,Sellers_Forecast,0
Dec 2017,Off-Road,Sales Forecast,0
Dec 2017,Off-Road,Forecast Arma,0
Dec 2017,Off-Road,Demand Forecast.,0
Dec 2017,Off-Road,Target,0
Dec 2017,Off-Road,Last Years Actuals,0
Dec 2017,Off-Road,Unit Price,0
Dec 2017,Off-Road,Unit Cost,0
Dec 2017,Off-Road,Revenue,0
Dec 2017,Off-Road,Cost of Sales,0
Dec 2017,Off-Road,Gross Margin,0
Dec 2017,Off-Road,Production Cost Mult,0
Dec 2017,Off-Road,Deviation,0
Dec 2017,Off-Road,Marginal Profit Mult Executed Sales,0
Dec 2017,Off-Road,Marginal Profits,0
Dec 2017,Off-Road,Sales,0
Dec 2017,Off-Road,Executed Sales,17456
Dec 2017,Off-Road,Inventories,0
Dec 2017,Off-Road,Allocations,0
Dec 2017,Off-Road,Statistical Base Forecast,0
Dec 2017,Off-Road,Sales Adjustment,0
Dec 2017,Off-Road,Product Management Adjustment,0
Dec 2017,Off-Road,Achievement%_Actual,0
Dec 2017,Off-Road,Achievement%_Forecast,0
Dec 2017,Off-Road,Production,0
Dec 2017,Off-Road,Marginal Profits.,0
Dec 2017,Off-Road,Max Trust 95%,0
Dec 2017,Off-Road,Min Trust 95%,0
Dec 2017,Off-Road,Ecart type WML,0
Jan 2021,Street,store_sales,0
Jan 2021,Street,store_command,0
Jan 2021,Street,store_stocks,0
Jan 2021,Street,Labor Costs,0
Jan 2021,Street,Actuals,0
Jan 2021,Street,Sellers_Forecast,0
Jan 2021,Street,Sales Forecast,0
Jan 2021,Street,Forecast Arma,0
Jan 2021,Street,Demand Forecast.,0
Jan 2021,Street,Target,0
Jan 2021,Street,Last Years Actuals,0
Jan 2021,Street,Unit Price,0
Jan 2021,Street,Unit Cost,0
Jan 2021,Street,Revenue,0
Jan 2021,Street,Cost of Sales,0
Jan 2021,Street,Gross Margin,0
Jan 2021,Street,Production Cost Mult,0
Jan 2021,Street,Deviation,0
Jan 2021,Street,Marginal Profit Mult Executed Sales,0
Jan 2021,Street,Marginal Profits,0
Jan 2021,Street,Sales,0
Jan 2021,Street,Executed Sales,0
Jan 2021,Street,Inventories,0
Jan 2021,Street,Allocations,0
Jan 2021,Street,Statistical Base Forecast,0
Jan 2021,Street,Sales Adjustment,0
Jan 2021,Street,Product Management Adjustment,0
Jan 2021,Street,Achievement%_Actual,0
Jan 2021,Street,Achievement%_Forecast,0
Jan 2021,Street,Production,0
Jan 2021,Street,Marginal Profits.,0
Jan 2021,Street,Max Trust 95%,0
Jan 2021,Street,Min Trust 95%,0
Jan 2021,Street,Ecart type WML,0
Jan 2021,Cruiser,store_sales,0
Jan 2021,Cruiser,store_command,0
Jan 2021,Cruiser,store_stocks,0
Jan 2021,Cruiser,Labor Costs,0
Jan 2021,Cruiser,Actuals,0
Jan 2021,Cruiser,Sellers_Forecast,0
Jan 2021,Cruiser,Sales Forecast,0
Jan 2021,Cruiser,Forecast Arma,0
Jan 2021,Cruiser,Demand Forecast.,0
Jan 2021,Cruiser,Target,0
Jan 2021,Cruiser,Last Years Actuals,0
Jan 2021,Cruiser,Unit Price,0
Jan 2021,Cruiser,Unit Cost,0
Jan 2021,Cruiser,Revenue,0
Jan 2021,Cruiser,Cost of Sales,0
Jan 2021,Cruiser,Gross Margin,0
Jan 2021,Cruiser,Production Cost Mult,0
Jan 2021,Cruiser,Deviation,0
Jan 2021,Cruiser,Marginal Profit Mult Executed Sales,0
Jan 2021,Cruiser,Marginal Profits,0
Jan 2021,Cruiser,Sales,0
Jan 2021,Cruiser,Executed Sales,0
Jan 2021,Cruiser,Inventories,0
Jan 2021,Cruiser,Allocations,0
Jan 2021,Cruiser,Statistical Base Forecast,0
Jan 2021,Cruiser,Sales Adjustment,0
Jan 2021,Cruiser,Product Management Adjustment,0
Jan 2021,Cruiser,Achievement%_Actual,0
Jan 2021,Cruiser,Achievement%_Forecast,0
Jan 2021,Cruiser,Production,0
Jan 2021,Cruiser,Marginal Profits.,0
Jan 2021,Cruiser,Max Trust 95%,0
Jan 2021,Cruiser,Min Trust 95%,0
Jan 2021,Cruiser,Ecart type WML,0
Jan 2021,Touring,store_sales,0
Jan 2021,Touring,store_command,0
Jan 2021,Touring,store_stocks,0
Jan 2021,Touring,Labor Costs,0
Jan 2021,Touring,Actuals,0
Jan 2021,Touring,Sellers_Forecast,0
Jan 2021,Touring,Sales Forecast,0
Jan 2021,Touring,Forecast Arma,0
Jan 2021,Touring,Demand Forecast.,0
Jan 2021,Touring,Target,0
Jan 2021,Touring,Last Years Actuals,0
Jan 2021,Touring,Unit Price,0
Jan 2021,Touring,Unit Cost,0
Jan 2021,Touring,Revenue,0
Jan 2021,Touring,Cost of Sales,0
Jan 2021,Touring,Gross Margin,0
Jan 2021,Touring,Production Cost Mult,0
Jan 2021,Touring,Deviation,0
Jan 2021,Touring,Marginal Profit Mult Executed Sales,0
Jan 2021,Touring,Marginal Profits,0
Jan 2021,Touring,Sales,0
Jan 2021,Touring,Executed Sales,0
Jan 2021,Touring,Inventories,0
Jan 2021,Touring,Allocations,0
Jan 2021,Touring,Statistical Base Forecast,0
Jan 2021,Touring,Sales Adjustment,0
Jan 2021,Touring,Product Management Adjustment,0
Jan 2021,Touring,Achievement%_Actual,0
Jan 2021,Touring,Achievement%_Forecast,0
Jan 2021,Touring,Production,0
Jan 2021,Touring,Marginal Profits.,0
Jan 2021,Touring,Max Trust 95%,0
Jan 2021,Touring,Min Trust 95%,0
Jan 2021,Touring,Ecart type WML,0
Jan 2021,Off-Road,store_sales,0
Jan 2021,Off-Road,store_command,0
Jan 2021,Off-Road,store_stocks,0
Jan 2021,Off-Road,Labor Costs,0
Jan 2021,Off-Road,Actuals,0
Jan 2021,Off-Road,Sellers_Forecast,0
Jan 2021,Off-Road,Sales Forecast,0
Jan 2021,Off-Road,Forecast Arma,0
Jan 2021,Off-Road,Demand Forecast.,0
Jan 2021,Off-Road,Target,0
Jan 2021,Off-Road,Last Years Actuals,0
Jan 2021,Off-Road,Unit Price,0
Jan 2021,Off-Road,Unit Cost,0
Jan 2021,Off-Road,Revenue,0
Jan 2021,Off-Road,Cost of Sales,0
Jan 2021,Off-Road,Gross Margin,0
Jan 2021,Off-Road,Production Cost Mult,0
Jan 2021,Off-Road,Deviation,0
Jan 2021,Off-Road,Marginal Profit Mult Executed Sales,0
Jan 2021,Off-Road,Marginal Profits,0
Jan 2021,Off-Road,Sales,0
Jan 2021,Off-Road,Executed Sales,0
Jan 2021,Off-Road,Inventories,0
Jan 2021,Off-Road,Allocations,0
Jan 2021,Off-Road,Statistical Base Forecast,0
Jan 2021,Off-Road,Sales Adjustment,0
Jan 2021,Off-Road,Product Management Adjustment,0
Jan 2021,Off-Road,Achievement%_Actual,0
Jan 2021,Off-Road,Achievement%_Forecast,0
Jan 2021,Off-Road,Production,0
Jan 2021,Off-Road,Marginal Profits.,0
Jan 2021,Off-Road,Max Trust 95%,0
Jan 2021,Off-Road,Min Trust 95%,0
Jan 2021,Off-Road,Ecart type WML,0
Feb 2021,Street,store_sales,0
Feb 2021,Street,store_command,0
Feb 2021,Street,store_stocks,0
Feb 2021,Street,Labor Costs,0
Feb 2021,Street,Actuals,0
Feb 2021,Street,Sellers_Forecast,0
Feb 2021,Street,Sales Forecast,0
Feb 2021,Street,Forecast Arma,0
Feb 2021,Street,Demand Forecast.,0
Feb 2021,Street,Target,0
Feb 2021,Street,Last Years Actuals,0
Feb 2021,Street,Unit Price,0
Feb 2021,Street,Unit Cost,0
Feb 2021,Street,Revenue,0
Feb 2021,Street,Cost of Sales,0
Feb 2021,Street,Gross Margin,0
Feb 2021,Street,Production Cost Mult,0
Feb 2021,Street,Deviation,0
Feb 2021,Street,Marginal Profit Mult Executed Sales,0
Feb 2021,Street,Marginal Profits,0
Feb 2021,Street,Sales,0
Feb 2021,Street,Executed Sales,0
Feb 2021,Street,Inventories,0
Feb 2021,Street,Allocations,0
Feb 2021,Street,Statistical Base Forecast,0
Feb 2021,Street,Sales Adjustment,0
Feb 2021,Street,Product Management Adjustment,0
Feb 2021,Street,Achievement%_Actual,0
Feb 2021,Street,Achievement%_Forecast,0
Feb 2021,Street,Production,0
Feb 2021,Street,Marginal Profits.,0
Feb 2021,Street,Max Trust 95%,0
Feb 2021,Street,Min Trust 95%,0
Feb 2021,Street,Ecart type WML,0
Feb 2021,Cruiser,store_sales,0
Feb 2021,Cruiser,store_command,0
Feb 2021,Cruiser,store_stocks,0
Feb 2021,Cruiser,Labor Costs,0
Feb 2021,Cruiser,Actuals,0
Feb 2021,Cruiser,Sellers_Forecast,0
Feb 2021,Cruiser,Sales Forecast,0
Feb 2021,Cruiser,Forecast Arma,0
Feb 2021,Cruiser,Demand Forecast.,0
