Products,Markets,Period,value
New Introduction#,France,Mar 2020,0
New Introduction#,France,Apr 2020,0
New Introduction#,France,May 2020,0
New Introduction#,France,Jun 2020,0
New Introduction#,France,Jul 2020,0
New Introduction#,France,Aug 2020,0
New Introduction#,France,Sep 2020,0
New Introduction#,France,Oct 2020,0
New Introduction#,France,Nov 2020,0
New Introduction#,France,Dec 2020,0
New Introduction#,Germany,Jan 2020,0
New Introduction#,Germany,Feb 2020,0
New Introduction#,Germany,Mar 2020,0
New Introduction#,Germany,Apr 2020,0
New Introduction#,Germany,May 2020,0
New Introduction#,Germany,Jun 2020,0
New Introduction#,Germany,Jul 2020,0
New Introduction#,Germany,Aug 2020,0
New Introduction#,Germany,Sep 2020,0
New Introduction#,Germany,Oct 2020,0
New Introduction#,Germany,Nov 2020,0
New Introduction#,Germany,Dec 2020,0
New Introduction#,Spain,Jan 2020,0
New Introduction#,Spain,Feb 2020,0
New Introduction#,Spain,Mar 2020,0
New Introduction#,Spain,Apr 2020,0
New Introduction#,Spain,May 2020,0
New Introduction#,Spain,Jun 2020,0
New Introduction#,Spain,Jul 2020,0
New Introduction#,Spain,Aug 2020,0
New Introduction#,Spain,Sep 2020,0
New Introduction#,Spain,Oct 2020,0
New Introduction#,Spain,Nov 2020,0
New Introduction#,Spain,Dec 2020,0
New Introduction#,Italy,Jan 2020,0
New Introduction#,Italy,Feb 2020,0
New Introduction#,Italy,Mar 2020,0
New Introduction#,Italy,Apr 2020,0
New Introduction#,Italy,May 2020,0
New Introduction#,Italy,Jun 2020,0
New Introduction#,Italy,Jul 2020,0
New Introduction#,Italy,Aug 2020,0
New Introduction#,Italy,Sep 2020,0
New Introduction#,Italy,Oct 2020,0
New Introduction#,Italy,Nov 2020,0
New Introduction#,Italy,Dec 2020,0
New Introduction#,China,Jan 2020,0
New Introduction#,China,Feb 2020,0
New Introduction#,China,Mar 2020,0
New Introduction#,China,Apr 2020,0
New Introduction#,China,May 2020,0
New Introduction#,China,Jun 2020,0
New Introduction#,China,Jul 2020,0
New Introduction#,China,Aug 2020,0
New Introduction#,China,Sep 2020,0
New Introduction#,China,Oct 2020,0
New Introduction#,China,Nov 2020,0
New Introduction#,China,Dec 2020,0
New Introduction#,Japan,Jan 2020,0
New Introduction#,Japan,Feb 2020,0
New Introduction#,Japan,Mar 2020,0
New Introduction#,Japan,Apr 2020,0
New Introduction#,Japan,May 2020,0
New Introduction#,Japan,Jun 2020,0
New Introduction#,Japan,Jul 2020,0
New Introduction#,Japan,Aug 2020,0
New Introduction#,Japan,Sep 2020,0
New Introduction#,Japan,Oct 2020,0
New Introduction#,Japan,Nov 2020,0
New Introduction#,Japan,Dec 2020,0
New Introduction#,Americas#,Jan 2020,0
New Introduction#,Americas#,Feb 2020,0
New Introduction#,Americas#,Mar 2020,0
New Introduction#,Americas#,Apr 2020,0
New Introduction#,Americas#,May 2020,0
New Introduction#,Americas#,Jun 2020,0
New Introduction#,Americas#,Jul 2020,0
New Introduction#,Americas#,Aug 2020,0
New Introduction#,Americas#,Sep 2020,0
New Introduction#,Americas#,Oct 2020,0
New Introduction#,Americas#,Nov 2020,0
New Introduction#,Americas#,Dec 2020,0
New Introduction#,EMEA#,Jan 2020,0
New Introduction#,EMEA#,Feb 2020,0
New Introduction#,EMEA#,Mar 2020,0
New Introduction#,EMEA#,Apr 2020,0
New Introduction#,EMEA#,May 2020,0
New Introduction#,EMEA#,Jun 2020,0
New Introduction#,EMEA#,Jul 2020,0
New Introduction#,EMEA#,Aug 2020,0
New Introduction#,EMEA#,Sep 2020,0
New Introduction#,EMEA#,Oct 2020,0
New Introduction#,EMEA#,Nov 2020,0
New Introduction#,EMEA#,Dec 2020,0
New Introduction#,APAC#,Jan 2020,0
New Introduction#,APAC#,Feb 2020,0
New Introduction#,APAC#,Mar 2020,0
New Introduction#,APAC#,Apr 2020,0
New Introduction#,APAC#,May 2020,0
New Introduction#,APAC#,Jun 2020,0
New Introduction#,APAC#,Jul 2020,0
New Introduction#,APAC#,Aug 2020,0
New Introduction#,APAC#,Sep 2020,0
New Introduction#,APAC#,Oct 2020,0
New Introduction#,APAC#,Nov 2020,0
New Introduction#,APAC#,Dec 2020,0
New Introduction#,Total Market#,Jan 2020,0
New Introduction#,Total Market#,Feb 2020,0
New Introduction#,Total Market#,Mar 2020,0
New Introduction#,Total Market#,Apr 2020,0
New Introduction#,Total Market#,May 2020,0
New Introduction#,Total Market#,Jun 2020,0
New Introduction#,Total Market#,Jul 2020,0
New Introduction#,Total Market#,Aug 2020,0
New Introduction#,Total Market#,Sep 2020,0
New Introduction#,Total Market#,Oct 2020,0
New Introduction#,Total Market#,Nov 2020,0
New Introduction#,Total Market#,Dec 2020,0
Total Product Price Level#,US,Jan 2020,0
Total Product Price Level#,US,Feb 2020,0
Total Product Price Level#,US,Mar 2020,0
Total Product Price Level#,US,Apr 2020,0
Total Product Price Level#,US,May 2020,0
Total Product Price Level#,US,Jun 2020,0
Total Product Price Level#,US,Jul 2020,0
Total Product Price Level#,US,Aug 2020,0
Total Product Price Level#,US,Sep 2020,0
Total Product Price Level#,US,Oct 2020,0
Total Product Price Level#,US,Nov 2020,0
Total Product Price Level#,US,Dec 2020,0
Total Product Price Level#,Canada,Jan 2020,0
Total Product Price Level#,Canada,Feb 2020,0
Total Product Price Level#,Canada,Mar 2020,0
Total Product Price Level#,Canada,Apr 2020,0
Total Product Price Level#,Canada,May 2020,0
Total Product Price Level#,Canada,Jun 2020,0
Total Product Price Level#,Canada,Jul 2020,0
Total Product Price Level#,Canada,Aug 2020,0
Total Product Price Level#,Canada,Sep 2020,0
Total Product Price Level#,Canada,Oct 2020,0
Total Product Price Level#,Canada,Nov 2020,0
Total Product Price Level#,Canada,Dec 2020,0
Total Product Price Level#,Brazil,Jan 2020,0
Total Product Price Level#,Brazil,Feb 2020,0
Total Product Price Level#,Brazil,Mar 2020,0
Total Product Price Level#,Brazil,Apr 2020,0
Total Product Price Level#,Brazil,May 2020,0
Total Product Price Level#,Brazil,Jun 2020,0
Total Product Price Level#,Brazil,Jul 2020,0
Total Product Price Level#,Brazil,Aug 2020,0
Total Product Price Level#,Brazil,Sep 2020,0
Total Product Price Level#,Brazil,Oct 2020,0
Total Product Price Level#,Brazil,Nov 2020,0
Total Product Price Level#,Brazil,Dec 2020,0
Total Product Price Level#,Argentina,Jan 2020,0
Total Product Price Level#,Argentina,Feb 2020,0
Total Product Price Level#,Argentina,Mar 2020,0
Total Product Price Level#,Argentina,Apr 2020,0
Total Product Price Level#,Argentina,May 2020,0
Total Product Price Level#,Argentina,Jun 2020,0
Total Product Price Level#,Argentina,Jul 2020,0
Total Product Price Level#,Argentina,Aug 2020,0
Total Product Price Level#,Argentina,Sep 2020,0
Total Product Price Level#,Argentina,Oct 2020,0
Total Product Price Level#,Argentina,Nov 2020,0
Total Product Price Level#,Argentina,Dec 2020,0
Total Product Price Level#,UK,Jan 2020,0
Total Product Price Level#,UK,Feb 2020,0
Total Product Price Level#,UK,Mar 2020,0
Total Product Price Level#,UK,Apr 2020,0
Total Product Price Level#,UK,May 2020,0
Total Product Price Level#,UK,Jun 2020,0
Total Product Price Level#,UK,Jul 2020,0
Total Product Price Level#,UK,Aug 2020,0
Total Product Price Level#,UK,Sep 2020,0
Total Product Price Level#,UK,Oct 2020,0
Total Product Price Level#,UK,Nov 2020,0
Total Product Price Level#,UK,Dec 2020,0
Total Product Price Level#,France,Jan 2020,0
Total Product Price Level#,France,Feb 2020,0
Total Product Price Level#,France,Mar 2020,0
Total Product Price Level#,France,Apr 2020,0
Total Product Price Level#,France,May 2020,0
Total Product Price Level#,France,Jun 2020,0
Total Product Price Level#,France,Jul 2020,0
Total Product Price Level#,France,Aug 2020,0
Total Product Price Level#,France,Sep 2020,0
Total Product Price Level#,France,Oct 2020,0
Total Product Price Level#,France,Nov 2020,0
Total Product Price Level#,France,Dec 2020,0
Total Product Price Level#,Germany,Jan 2020,0
Total Product Price Level#,Germany,Feb 2020,0
Total Product Price Level#,Germany,Mar 2020,0
Total Product Price Level#,Germany,Apr 2020,0
Total Product Price Level#,Germany,May 2020,0
Total Product Price Level#,Germany,Jun 2020,0
Total Product Price Level#,Germany,Jul 2020,0
Total Product Price Level#,Germany,Aug 2020,0
Total Product Price Level#,Germany,Sep 2020,0
Total Product Price Level#,Germany,Oct 2020,0
Total Product Price Level#,Germany,Nov 2020,0
Total Product Price Level#,Germany,Dec 2020,0
Total Product Price Level#,Spain,Jan 2020,0
Total Product Price Level#,Spain,Feb 2020,0
Total Product Price Level#,Spain,Mar 2020,0
Total Product Price Level#,Spain,Apr 2020,0
Total Product Price Level#,Spain,May 2020,0
Total Product Price Level#,Spain,Jun 2020,0
Total Product Price Level#,Spain,Jul 2020,0
Total Product Price Level#,Spain,Aug 2020,0
Total Product Price Level#,Spain,Sep 2020,0
Total Product Price Level#,Spain,Oct 2020,0
Total Product Price Level#,Spain,Nov 2020,0
Total Product Price Level#,Spain,Dec 2020,0
Total Product Price Level#,Italy,Jan 2020,0
Total Product Price Level#,Italy,Feb 2020,0
Total Product Price Level#,Italy,Mar 2020,0
Total Product Price Level#,Italy,Apr 2020,0
Total Product Price Level#,Italy,May 2020,0
Total Product Price Level#,Italy,Jun 2020,0
Total Product Price Level#,Italy,Jul 2020,0
Total Product Price Level#,Italy,Aug 2020,0
Total Product Price Level#,Italy,Sep 2020,0
Total Product Price Level#,Italy,Oct 2020,0
Total Product Price Level#,Italy,Nov 2020,0
Total Product Price Level#,Italy,Dec 2020,0
Total Product Price Level#,China,Jan 2020,0
Total Product Price Level#,China,Feb 2020,0
Total Product Price Level#,China,Mar 2020,0
Total Product Price Level#,China,Apr 2020,0
Total Product Price Level#,China,May 2020,0
Total Product Price Level#,China,Jun 2020,0
Total Product Price Level#,China,Jul 2020,0
Total Product Price Level#,China,Aug 2020,0
Total Product Price Level#,China,Sep 2020,0
Total Product Price Level#,China,Oct 2020,0
Total Product Price Level#,China,Nov 2020,0
Total Product Price Level#,China,Dec 2020,0
Total Product Price Level#,Japan,Jan 2020,0
Total Product Price Level#,Japan,Feb 2020,0
Total Product Price Level#,Japan,Mar 2020,0
Total Product Price Level#,Japan,Apr 2020,0
Total Product Price Level#,Japan,May 2020,0
Total Product Price Level#,Japan,Jun 2020,0
Total Product Price Level#,Japan,Jul 2020,0
Total Product Price Level#,Japan,Aug 2020,0
Total Product Price Level#,Japan,Sep 2020,0
Total Product Price Level#,Japan,Oct 2020,0
Total Product Price Level#,Japan,Nov 2020,0
Total Product Price Level#,Japan,Dec 2020,0
Total Product Price Level#,Americas#,Jan 2020,0
Total Product Price Level#,Americas#,Feb 2020,0
Total Product Price Level#,Americas#,Mar 2020,0
Total Product Price Level#,Americas#,Apr 2020,0
Total Product Price Level#,Americas#,May 2020,0
Total Product Price Level#,Americas#,Jun 2020,0
Total Product Price Level#,Americas#,Jul 2020,0
Total Product Price Level#,Americas#,Aug 2020,0
Total Product Price Level#,Americas#,Sep 2020,0
Total Product Price Level#,Americas#,Oct 2020,0
Total Product Price Level#,Americas#,Nov 2020,0
Total Product Price Level#,Americas#,Dec 2020,0
Total Product Price Level#,EMEA#,Jan 2020,0
Total Product Price Level#,EMEA#,Feb 2020,0
Total Product Price Level#,EMEA#,Mar 2020,0
Total Product Price Level#,EMEA#,Apr 2020,0
Total Product Price Level#,EMEA#,May 2020,0
Total Product Price Level#,EMEA#,Jun 2020,0
Total Product Price Level#,EMEA#,Jul 2020,0
Total Product Price Level#,EMEA#,Aug 2020,0
Total Product Price Level#,EMEA#,Sep 2020,0
Total Product Price Level#,EMEA#,Oct 2020,0
Total Product Price Level#,EMEA#,Nov 2020,0
Total Product Price Level#,EMEA#,Dec 2020,0
Total Product Price Level#,APAC#,Jan 2020,0
Total Product Price Level#,APAC#,Feb 2020,0
Total Product Price Level#,APAC#,Mar 2020,0
Total Product Price Level#,APAC#,Apr 2020,0
Total Product Price Level#,APAC#,May 2020,0
Total Product Price Level#,APAC#,Jun 2020,0
Total Product Price Level#,APAC#,Jul 2020,0
Total Product Price Level#,APAC#,Aug 2020,0
Total Product Price Level#,APAC#,Sep 2020,0
Total Product Price Level#,APAC#,Oct 2020,0
Total Product Price Level#,APAC#,Nov 2020,0
Total Product Price Level#,APAC#,Dec 2020,0
Total Product Price Level#,Total Market#,Jan 2020,0
Total Product Price Level#,Total Market#,Feb 2020,0
Total Product Price Level#,Total Market#,Mar 2020,0
Total Product Price Level#,Total Market#,Apr 2020,0
Total Product Price Level#,Total Market#,May 2020,0
Total Product Price Level#,Total Market#,Jun 2020,0
Total Product Price Level#,Total Market#,Jul 2020,0
Total Product Price Level#,Total Market#,Aug 2020,0
Total Product Price Level#,Total Market#,Sep 2020,0
Total Product Price Level#,Total Market#,Oct 2020,0
Total Product Price Level#,Total Market#,Nov 2020,0
Total Product Price Level#,Total Market#,Dec 2020,0
Entry Level#,US,Jan 2020,0
Entry Level#,US,Feb 2020,0
Entry Level#,US,Mar 2020,0
Entry Level#,US,Apr 2020,0
Entry Level#,US,May 2020,0
Entry Level#,US,Jun 2020,0
Entry Level#,US,Jul 2020,0
Entry Level#,US,Aug 2020,0
Entry Level#,US,Sep 2020,0
Entry Level#,US,Oct 2020,0
Entry Level#,US,Nov 2020,0
Entry Level#,US,Dec 2020,0
Entry Level#,Canada,Jan 2020,0
Entry Level#,Canada,Feb 2020,0
Entry Level#,Canada,Mar 2020,0
Entry Level#,Canada,Apr 2020,0
Entry Level#,Canada,May 2020,0
Entry Level#,Canada,Jun 2020,0
Entry Level#,Canada,Jul 2020,0
Entry Level#,Canada,Aug 2020,0
Entry Level#,Canada,Sep 2020,0
Entry Level#,Canada,Oct 2020,0
Entry Level#,Canada,Nov 2020,0
Entry Level#,Canada,Dec 2020,0
Entry Level#,Brazil,Jan 2020,0
Entry Level#,Brazil,Feb 2020,0
Entry Level#,Brazil,Mar 2020,0
Entry Level#,Brazil,Apr 2020,0
Entry Level#,Brazil,May 2020,0
Entry Level#,Brazil,Jun 2020,0
Entry Level#,Brazil,Jul 2020,0
Entry Level#,Brazil,Aug 2020,0
Entry Level#,Brazil,Sep 2020,0
Entry Level#,Brazil,Oct 2020,0
Entry Level#,Brazil,Nov 2020,0
Entry Level#,Brazil,Dec 2020,0
Entry Level#,Argentina,Jan 2020,0
Entry Level#,Argentina,Feb 2020,0
Entry Level#,Argentina,Mar 2020,0
Entry Level#,Argentina,Apr 2020,0
Entry Level#,Argentina,May 2020,0
Entry Level#,Argentina,Jun 2020,0
Entry Level#,Argentina,Jul 2020,0
Entry Level#,Argentina,Aug 2020,0
Entry Level#,Argentina,Sep 2020,0
Entry Level#,Argentina,Oct 2020,0
Entry Level#,Argentina,Nov 2020,0
Entry Level#,Argentina,Dec 2020,0
Entry Level#,UK,Jan 2020,0
Entry Level#,UK,Feb 2020,0
Entry Level#,UK,Mar 2020,0
Entry Level#,UK,Apr 2020,0
Entry Level#,UK,May 2020,0
Entry Level#,UK,Jun 2020,0
Entry Level#,UK,Jul 2020,0
Entry Level#,UK,Aug 2020,0
Entry Level#,UK,Sep 2020,0
Entry Level#,UK,Oct 2020,0
Entry Level#,UK,Nov 2020,0
Entry Level#,UK,Dec 2020,0
Entry Level#,France,Jan 2020,0
Entry Level#,France,Feb 2020,0
Entry Level#,France,Mar 2020,0
Entry Level#,France,Apr 2020,0
Entry Level#,France,May 2020,0
Entry Level#,France,Jun 2020,0
Entry Level#,France,Jul 2020,0
Entry Level#,France,Aug 2020,0
Entry Level#,France,Sep 2020,0
Entry Level#,France,Oct 2020,0
Entry Level#,France,Nov 2020,0
Entry Level#,France,Dec 2020,0
Entry Level#,Germany,Jan 2020,0
Entry Level#,Germany,Feb 2020,0
Entry Level#,Germany,Mar 2020,0
Entry Level#,Germany,Apr 2020,0
Entry Level#,Germany,May 2020,0
Entry Level#,Germany,Jun 2020,0
Entry Level#,Germany,Jul 2020,0
Entry Level#,Germany,Aug 2020,0
Entry Level#,Germany,Sep 2020,0
Entry Level#,Germany,Oct 2020,0
Entry Level#,Germany,Nov 2020,0
Entry Level#,Germany,Dec 2020,0
Entry Level#,Spain,Jan 2020,0
Entry Level#,Spain,Feb 2020,0
Entry Level#,Spain,Mar 2020,0
Entry Level#,Spain,Apr 2020,0
Entry Level#,Spain,May 2020,0
Entry Level#,Spain,Jun 2020,0
Entry Level#,Spain,Jul 2020,0
Entry Level#,Spain,Aug 2020,0
Entry Level#,Spain,Sep 2020,0
Entry Level#,Spain,Oct 2020,0
Entry Level#,Spain,Nov 2020,0
Entry Level#,Spain,Dec 2020,0
Entry Level#,Italy,Jan 2020,0
Entry Level#,Italy,Feb 2020,0
Entry Level#,Italy,Mar 2020,0
Entry Level#,Italy,Apr 2020,0
Entry Level#,Italy,May 2020,0
Entry Level#,Italy,Jun 2020,0
Entry Level#,Italy,Jul 2020,0
Entry Level#,Italy,Aug 2020,0
Entry Level#,Italy,Sep 2020,0
Entry Level#,Italy,Oct 2020,0
Entry Level#,Italy,Nov 2020,0
Entry Level#,Italy,Dec 2020,0
Entry Level#,China,Jan 2020,0
Entry Level#,China,Feb 2020,0
Entry Level#,China,Mar 2020,0
Entry Level#,China,Apr 2020,0
Entry Level#,China,May 2020,0
Entry Level#,China,Jun 2020,0
Entry Level#,China,Jul 2020,0
Entry Level#,China,Aug 2020,0
Entry Level#,China,Sep 2020,0
Entry Level#,China,Oct 2020,0
Entry Level#,China,Nov 2020,0
Entry Level#,China,Dec 2020,0
Entry Level#,Japan,Jan 2020,0
Entry Level#,Japan,Feb 2020,0
Entry Level#,Japan,Mar 2020,0
Entry Level#,Japan,Apr 2020,0
Entry Level#,Japan,May 2020,0
Entry Level#,Japan,Jun 2020,0
Entry Level#,Japan,Jul 2020,0
Entry Level#,Japan,Aug 2020,0
Entry Level#,Japan,Sep 2020,0
Entry Level#,Japan,Oct 2020,0
Entry Level#,Japan,Nov 2020,0
Entry Level#,Japan,Dec 2020,0
Entry Level#,Americas#,Jan 2020,0
Entry Level#,Americas#,Feb 2020,0
Entry Level#,Americas#,Mar 2020,0
Entry Level#,Americas#,Apr 2020,0
Entry Level#,Americas#,May 2020,0
Entry Level#,Americas#,Jun 2020,0
Entry Level#,Americas#,Jul 2020,0
Entry Level#,Americas#,Aug 2020,0
Entry Level#,Americas#,Sep 2020,0
Entry Level#,Americas#,Oct 2020,0
Entry Level#,Americas#,Nov 2020,0
Entry Level#,Americas#,Dec 2020,0
Entry Level#,EMEA#,Jan 2020,0
Entry Level#,EMEA#,Feb 2020,0
Entry Level#,EMEA#,Mar 2020,0
Entry Level#,EMEA#,Apr 2020,0
Entry Level#,EMEA#,May 2020,0
Entry Level#,EMEA#,Jun 2020,0
Entry Level#,EMEA#,Jul 2020,0
Entry Level#,EMEA#,Aug 2020,0
Entry Level#,EMEA#,Sep 2020,0
Entry Level#,EMEA#,Oct 2020,0
Entry Level#,EMEA#,Nov 2020,0
Entry Level#,EMEA#,Dec 2020,0
Entry Level#,APAC#,Jan 2020,0
Entry Level#,APAC#,Feb 2020,0
Entry Level#,APAC#,Mar 2020,0
Entry Level#,APAC#,Apr 2020,0
Entry Level#,APAC#,May 2020,0
Entry Level#,APAC#,Jun 2020,0
Entry Level#,APAC#,Jul 2020,0
Entry Level#,APAC#,Aug 2020,0
Entry Level#,APAC#,Sep 2020,0
Entry Level#,APAC#,Oct 2020,0
Entry Level#,APAC#,Nov 2020,0
Entry Level#,APAC#,Dec 2020,0
Entry Level#,Total Market#,Jan 2020,0
Entry Level#,Total Market#,Feb 2020,0
Entry Level#,Total Market#,Mar 2020,0
Entry Level#,Total Market#,Apr 2020,0
Entry Level#,Total Market#,May 2020,0
Entry Level#,Total Market#,Jun 2020,0
Entry Level#,Total Market#,Jul 2020,0
Entry Level#,Total Market#,Aug 2020,0
Entry Level#,Total Market#,Sep 2020,0
Entry Level#,Total Market#,Oct 2020,0
Entry Level#,Total Market#,Nov 2020,0
Entry Level#,Total Market#,Dec 2020,0
Mid-Range#,US,Jan 2020,0
Mid-Range#,US,Feb 2020,0
Mid-Range#,US,Mar 2020,0
Mid-Range#,US,Apr 2020,0
Mid-Range#,US,May 2020,0
Mid-Range#,US,Jun 2020,0
Mid-Range#,US,Jul 2020,0
Mid-Range#,US,Aug 2020,0
Mid-Range#,US,Sep 2020,0
Mid-Range#,US,Oct 2020,0
Mid-Range#,US,Nov 2020,0
Mid-Range#,US,Dec 2020,0
Mid-Range#,Canada,Jan 2020,0
Mid-Range#,Canada,Feb 2020,0
Mid-Range#,Canada,Mar 2020,0
Mid-Range#,Canada,Apr 2020,0
Mid-Range#,Canada,May 2020,0
Mid-Range#,Canada,Jun 2020,0
Mid-Range#,Canada,Jul 2020,0
Mid-Range#,Canada,Aug 2020,0
Mid-Range#,Canada,Sep 2020,0
Mid-Range#,Canada,Oct 2020,0
Mid-Range#,Canada,Nov 2020,0
Mid-Range#,Canada,Dec 2020,0
Mid-Range#,Brazil,Jan 2020,0
Mid-Range#,Brazil,Feb 2020,0
Mid-Range#,Brazil,Mar 2020,0
Mid-Range#,Brazil,Apr 2020,0
Mid-Range#,Brazil,May 2020,0
Mid-Range#,Brazil,Jun 2020,0
Mid-Range#,Brazil,Jul 2020,0
Mid-Range#,Brazil,Aug 2020,0
Mid-Range#,Brazil,Sep 2020,0
Mid-Range#,Brazil,Oct 2020,0
Mid-Range#,Brazil,Nov 2020,0
Mid-Range#,Brazil,Dec 2020,0
Mid-Range#,Argentina,Jan 2020,0
Mid-Range#,Argentina,Feb 2020,0
Mid-Range#,Argentina,Mar 2020,0
Mid-Range#,Argentina,Apr 2020,0
Mid-Range#,Argentina,May 2020,0
Mid-Range#,Argentina,Jun 2020,0
Mid-Range#,Argentina,Jul 2020,0
Mid-Range#,Argentina,Aug 2020,0
Mid-Range#,Argentina,Sep 2020,0
Mid-Range#,Argentina,Oct 2020,0
Mid-Range#,Argentina,Nov 2020,0
Mid-Range#,Argentina,Dec 2020,0
Mid-Range#,UK,Jan 2020,0
Mid-Range#,UK,Feb 2020,0
Mid-Range#,UK,Mar 2020,0
Mid-Range#,UK,Apr 2020,0
Mid-Range#,UK,May 2020,0
Mid-Range#,UK,Jun 2020,0
Mid-Range#,UK,Jul 2020,0
Mid-Range#,UK,Aug 2020,0
Mid-Range#,UK,Sep 2020,0
Mid-Range#,UK,Oct 2020,0
Mid-Range#,UK,Nov 2020,0
Mid-Range#,UK,Dec 2020,0
Mid-Range#,France,Jan 2020,0
Mid-Range#,France,Feb 2020,0
Mid-Range#,France,Mar 2020,0
Mid-Range#,France,Apr 2020,0
Mid-Range#,France,May 2020,0
Mid-Range#,France,Jun 2020,0
Mid-Range#,France,Jul 2020,0
Mid-Range#,France,Aug 2020,0
Mid-Range#,France,Sep 2020,0
Mid-Range#,France,Oct 2020,0
Mid-Range#,France,Nov 2020,0
Mid-Range#,France,Dec 2020,0
Mid-Range#,Germany,Jan 2020,0
Mid-Range#,Germany,Feb 2020,0
Mid-Range#,Germany,Mar 2020,0
Mid-Range#,Germany,Apr 2020,0
Mid-Range#,Germany,May 2020,0
Mid-Range#,Germany,Jun 2020,0
Mid-Range#,Germany,Jul 2020,0
Mid-Range#,Germany,Aug 2020,0
Mid-Range#,Germany,Sep 2020,0
Mid-Range#,Germany,Oct 2020,0
Mid-Range#,Germany,Nov 2020,0
Mid-Range#,Germany,Dec 2020,0
Mid-Range#,Spain,Jan 2020,0
Mid-Range#,Spain,Feb 2020,0
Mid-Range#,Spain,Mar 2020,0
Mid-Range#,Spain,Apr 2020,0
Mid-Range#,Spain,May 2020,0
Mid-Range#,Spain,Jun 2020,0
Mid-Range#,Spain,Jul 2020,0
Mid-Range#,Spain,Aug 2020,0
Mid-Range#,Spain,Sep 2020,0
Mid-Range#,Spain,Oct 2020,0
Mid-Range#,Spain,Nov 2020,0
Mid-Range#,Spain,Dec 2020,0
